[Fri Mar 01 20:47:45.838867 2019] [php7:error] [pid 1708:tid 1580] [client 127.0.0.1:51091] PHP Fatal error:  App\\Http\\Controllers\\index::createDoc(): Failed opening required 'C:\\apache\\spammers.uz\\public/vendor/phpoffice/phpword/bootstrap.php' (include_path='.;C:\\php\\pear') in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php on line 24
[Fri Mar 01 20:55:52.254882 2019] [php7:warn] [pid 1708:tid 1564] [client 127.0.0.1:51104] PHP Warning:  Uncaught ErrorException: require_once(C:\\apache\\spammers.uz\\public\\vendor\\phpoffice/phpword/bootstrap.php): failed to open stream: No such file or directory in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php:24\nStack trace:\n#0 C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php(24): Illuminate\\Foundation\\Bootstrap\\HandleExceptions->handleError(2, 'require_once(C:...', 'C:\\\\apache\\\\spamm...', 24, Array)\n#1 C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php(24): require_once()\n#2 [internal function]: App\\Http\\Controllers\\index->createDoc()\n#3 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controller.php(54): call_user_func_array(Array, Array)\n#4 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\ControllerDispatcher.php(45): Illuminate\\Routing\\Controller->callAction('createDoc', Array)\n#5 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php(219): Illuminate\\Routing\\ControllerDispatcher->dispatch(Object(Illuminate\\Routing\\Route), Object in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php on line 24
[Fri Mar 01 20:55:52.255859 2019] [php7:error] [pid 1708:tid 1564] [client 127.0.0.1:51104] PHP Fatal error:  App\\Http\\Controllers\\index::createDoc(): Failed opening required 'C:\\apache\\spammers.uz\\public\\vendor\\phpoffice/phpword/bootstrap.php' (include_path='.;C:\\php\\pear') in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php on line 24
[Fri Mar 01 20:56:20.481445 2019] [php7:warn] [pid 1708:tid 1580] [client 127.0.0.1:51118] PHP Warning:  Uncaught ErrorException: require_once(C:\\apache\\spammers.uz\\public\\vendor\\phpoffice/phpword/bootstrap.php): failed to open stream: No such file or directory in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php:24\nStack trace:\n#0 C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php(24): Illuminate\\Foundation\\Bootstrap\\HandleExceptions->handleError(2, 'require_once(C:...', 'C:\\\\apache\\\\spamm...', 24, Array)\n#1 C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php(24): require_once()\n#2 [internal function]: App\\Http\\Controllers\\index->createDoc()\n#3 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controller.php(54): call_user_func_array(Array, Array)\n#4 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\ControllerDispatcher.php(45): Illuminate\\Routing\\Controller->callAction('createDoc', Array)\n#5 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php(219): Illuminate\\Routing\\ControllerDispatcher->dispatch(Object(Illuminate\\Routing\\Route), Object in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php on line 24
[Fri Mar 01 20:56:20.481445 2019] [php7:error] [pid 1708:tid 1580] [client 127.0.0.1:51118] PHP Fatal error:  App\\Http\\Controllers\\index::createDoc(): Failed opening required 'C:\\apache\\spammers.uz\\public\\vendor\\phpoffice/phpword/bootstrap.php' (include_path='.;C:\\php\\pear') in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php on line 24
[Fri Mar 01 20:57:48.059570 2019] [php7:warn] [pid 1708:tid 1564] [client 127.0.0.1:51162] PHP Warning:  Uncaught ErrorException: require_once(C:\\apache\\spammers.uzvendor\\phpoffice\\phpword\\bootstrap.php): failed to open stream: No such file or directory in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php:24\nStack trace:\n#0 C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php(24): Illuminate\\Foundation\\Bootstrap\\HandleExceptions->handleError(2, 'require_once(C:...', 'C:\\\\apache\\\\spamm...', 24, Array)\n#1 C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php(24): require_once()\n#2 [internal function]: App\\Http\\Controllers\\index->createDoc()\n#3 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controller.php(54): call_user_func_array(Array, Array)\n#4 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\ControllerDispatcher.php(45): Illuminate\\Routing\\Controller->callAction('createDoc', Array)\n#5 C:\\apache\\spammers.uz\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php(219): Illuminate\\Routing\\ControllerDispatcher->dispatch(Object(Illuminate\\Routing\\Route), Object(App\\Htt in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php on line 24
[Fri Mar 01 20:57:48.059570 2019] [php7:error] [pid 1708:tid 1564] [client 127.0.0.1:51162] PHP Fatal error:  App\\Http\\Controllers\\index::createDoc(): Failed opening required 'C:\\apache\\spammers.uzvendor\\phpoffice\\phpword\\bootstrap.php' (include_path='.;C:\\php\\pear') in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\index.php on line 24
[Fri Mar 22 23:23:52.728515 2019] [php7:error] [pid 1704:tid 1580] [client 127.0.0.1:63952] PHP Fatal error:  Class 'App\\Http\\Controllers\\Contracts\\Controller' not found in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\Contracts\\Termination.php on line 13
[Fri Mar 22 23:25:35.166015 2019] [php7:error] [pid 1704:tid 1580] [client 127.0.0.1:64037] PHP Fatal error:  Class 'App\\Http\\Controllers\\Contracts\\Controller' not found in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\Contracts\\TerminationController.php on line 13
[Fri Mar 22 23:26:34.528320 2019] [php7:error] [pid 1704:tid 1568] [client 127.0.0.1:64088] PHP Fatal error:  Class 'App\\Http\\Controllers\\Contracts\\Controller' not found in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\Contracts\\TerminationController.php on line 13
[Sat Mar 23 11:35:48.037109 2019] [php7:error] [pid 1760:tid 1584] [client 127.0.0.1:49599] PHP Fatal error:  Class 'App\\Http\\Controllers\\Contracts\\Controller' not found in C:\\apache\\spammers.uz\\app\\Http\\Controllers\\Contracts\\ContractController.php on line 7, referer: http://spammers.uz/
[Sat Mar 23 21:37:34.982421 2019] [php7:error] [pid 1760:tid 1580] [client 127.0.0.1:52573] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 65028096 bytes) in C:\\apache\\spammers.uz\\storage\\framework\\views\\de7075d12e599573a857e503dd3a447a993f1f57.php on line 20, referer: http://spammers.uz/login
[Sat Mar 23 21:37:35.033203 2019] [php7:error] [pid 1760:tid 1580] [client 127.0.0.1:52573] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 65142784 bytes) in C:\\apache\\spammers.uz\\vendor\\symfony\\http-foundation\\Response.php on line 363, referer: http://spammers.uz/login
[Sat Mar 23 21:38:54.348632 2019] [php7:error] [pid 1760:tid 1580] [client 127.0.0.1:52581] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 65028096 bytes) in C:\\apache\\spammers.uz\\storage\\framework\\views\\de7075d12e599573a857e503dd3a447a993f1f57.php on line 21, referer: http://spammers.uz/login
[Sat Mar 23 21:38:54.387695 2019] [php7:error] [pid 1760:tid 1580] [client 127.0.0.1:52581] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 65142784 bytes) in C:\\apache\\spammers.uz\\vendor\\symfony\\http-foundation\\Response.php on line 363, referer: http://spammers.uz/login
[Sat Mar 23 21:40:03.644531 2019] [php7:error] [pid 1760:tid 1580] [client 127.0.0.1:52583] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 65126400 bytes) in Unknown on line 0, referer: http://spammers.uz/login
[Sat Mar 23 21:40:13.570312 2019] [php7:error] [pid 1760:tid 1580] [client 127.0.0.1:52585] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 65122304 bytes) in Unknown on line 0, referer: http://spammers.uz/login
[Sat Mar 23 21:40:56.287109 2019] [php7:error] [pid 1760:tid 1580] [client 127.0.0.1:52587] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 65126400 bytes) in Unknown on line 0, referer: http://spammers.uz/login
[Sun Mar 24 20:55:16.375000 2019] [php7:error] [pid 1736:tid 1572] [client 127.0.0.1:50418] PHP Fatal error:  Declaration of App\\User::can($ability, $arguments) must be compatible with Illuminate\\Foundation\\Auth\\User::can($ability, $arguments = Array) in C:\\apache\\spammers.uz\\app\\User.php on line 11, referer: http://spammers.uz/
